Time,Entry Location,Entry,Enabled,Category,Profile,Description,Company,Image Path,Version,Launch String
16/07/2016 14:18:57,HKLM\Software\Classes\Directory\ShellEx\ContextMenuHandlers,Previous Versions Property Page,enabled,Explorer,System-wide,Previous Versions property page,Microsoft Corporation,C:\Windows\system32\twext.dll,10.0.14393.0,C:\Windows\system32\twext.dll
16/07/2016 14:18:49,HKLM\Software\Classes\Directory\ShellEx\ContextMenuHandlers,Sharing,enabled,Explorer,System-wide,Shell extensions for sharing,Microsoft Corporation,C:\Windows\system32\ntshrui.dll,10.0.14393.0,C:\Windows\system32\ntshrui.dll
16/07/2016 14:24:56,HKLM\Software\Classes\Directory\ShellEx\PropertySheetHandlers,,,Explorer,System-wide,,,,,
16/07/2016 14:18:28,HKLM\Software\Classes\Directory\ShellEx\PropertySheetHandlers,DfsShell Class,enabled,Explorer,System-wide,Distributed File System shell extension,Microsoft Corporation,C:\Windows\System32\DfsShlEx.dll,10.0.14393.0,C:\Windows\System32\DfsShlEx.dll
16/07/2016 14:18:49,HKLM\Software\Classes\Directory\ShellEx\PropertySheetHandlers,Folder Customization Tab,enabled,Explorer,System-wide,Windows Shell Common Dll,Microsoft Corporation,C:\Windows\system32\shell32.dll,10.0.14393.0,C:\Windows\system32\shell32.dll
16/07/2016 14:18:50,HKLM\Software\Classes\Directory\ShellEx\PropertySheetHandlers,MyFolder menu and properties,enabled,Explorer,System-wide,My Documents Folder UI,Microsoft Corporation,C:\Windows\system32\mydocs.dll,10.0.14393.0,C:\Windows\system32\mydocs.dll
16/07/2016 14:19:18,HKLM\Software\Classes\Directory\ShellEx\PropertySheetHandlers,Offline Files,enabled,Explorer,System-wide,Client Side Caching UI,Microsoft Corporation,C:\Windows\System32\cscui.dll,10.0.14393.0,C:\Windows\System32\cscui.dll
16/07/2016 14:18:57,HKLM\Software\Classes\Directory\ShellEx\PropertySheetHandlers,Previous Versions Property Page,enabled,Explorer,System-wide,Previous Versions property page,Microsoft Corporation,C:\Windows\system32\twext.dll,10.0.14393.0,C:\Windows\system32\twext.dll
16/07/2016 14:18:47,HKLM\Software\Classes\Directory\ShellEx\PropertySheetHandlers,Security Shell Extension,enabled,Explorer,System-wide,Security Shell Extension,Microsoft Corporation,C:\Windows\system32\rshx32.dll,10.0.14393.0,C:\Windows\system32\rshx32.dll
16/07/2016 14:18:49,HKLM\Software\Classes\Directory\ShellEx\PropertySheetHandlers,Sharing,enabled,Explorer,System-wide,Shell extensions for sharing,Microsoft Corporation,C:\Windows\system32\ntshrui.dll,10.0.14393.0,C:\Windows\system32\ntshrui.dll
16/07/2016 14:24:56,HKLM\Software\Classes\Directory\ShellEx\CopyHookHandlers,,,Explorer,System-wide,,,,,
16/07/2016 14:18:49,HKLM\Software\Classes\Directory\ShellEx\CopyHookHandlers,FileSystem,enabled,Explorer,System-wide,Windows Shell Common Dll,Microsoft Corporation,C:\Windows\system32\shell32.dll,10.0.14393.0,C:\Windows\system32\shell32.dll
16/07/2016 14:18:49,HKLM\Software\Classes\Directory\ShellEx\CopyHookHandlers,Sharing,enabled,Explorer,System-wide,Shell extensions for sharing,Microsoft Corporation,C:\Windows\system32\ntshrui.dll,10.0.14393.0,C:\Windows\system32\ntshrui.dll
16/07/2016 14:24:56,HKLM\Software\Classes\Directory\Background\ShellEx\ContextMenuHandlers,,,Explorer,System-wide,,,,,
16/07/2016 14:18:49,HKLM\Software\Classes\Directory\Background\ShellEx\ContextMenuHandlers,New,enabled,Explorer,System-wide,Windows Shell Common Dll,Microsoft Corporation,C:\Windows\system32\shell32.dll,10.0.14393.0,C:\Windows\system32\shell32.dll
16/07/2016 14:18:49,HKLM\Software\Classes\Directory\Background\ShellEx\ContextMenuHandlers,Sharing,enabled,Explorer,System-wide,Shell extensions for sharing,Microsoft Corporation,C:\Windows\system32\ntshrui.dll,10.0.14393.0,C:\Windows\system32\ntshrui.dll
16/07/2016 14:24:56,HKLM\Software\Classes\Folder\ShellEx\ContextMenuHandlers,,,Explorer,System-wide,,,,,
16/07/2016 14:19:59,HKLM\Software\Classes\Folder\ShellEx\ContextMenuHandlers,BriefcaseMenu,enabled,Explorer,System-wide,Windows Briefcase,Microsoft Corporation,C:\Windows\system32\syncui.dll,10.0.14393.0,C:\Windows\system32\syncui.dll
16/07/2016 14:18:49,HKLM\Software\Classes\Folder\ShellEx\ContextMenuHandlers,Library Location,enabled,Explorer,System-wide,Windows Shell Common Dll,Microsoft Corporation,C:\Windows\system32\shell32.dll,10.0.14393.0,C:\Windows\system32\shell32.dll
16/07/2016 14:19:18,HKLM\Software\Classes\Folder\ShellEx\ContextMenuHandlers,Offline Files,enabled,Explorer,System-wide,Client Side Caching UI,Microsoft Corporation,C:\Windows\System32\cscui.dll,10.0.14393.0,C:\Windows\System32\cscui.dll
16/07/2016 14:18:49,HKLM\Software\Classes\Folder\ShellEx\ContextMenuHandlers,PintoStartScreen,enabled,Explorer,System-wide,Windows Shell Common Dll,Microsoft Corporation,C:\Windows\system32\shell32.dll,10.0.14393.0,C:\Windows\system32\shell32.dll
16/07/2016 14:18:49,HKLM\Software\Classes\Folder\ShellEx\ContextMenuHandlers,Start Menu Pin,enabled,Explorer,System-wide,Windows Shell Common Dll,Microsoft Corporation,C:\Windows\system32\shell32.dll,10.0.14393.0,C:\Windows\system32\shell32.dll
16/07/2016 14:24:56,HKLM\Software\Classes\Folder\ShellEx\DragDropHandlers,,,Explorer,System-wide,,,,,
16/07/2016 14:18:38,HKLM\Software\Classes\Folder\ShellEx\DragDropHandlers,Compressed (zipped) Folder Right Drag Handler,enabled,Explorer,System-wide,Compressed (zipped) Folders,Microsoft Corporation,C:\Windows\system32\zipfldr.dll,10.0.14393.0,C:\Windows\system32\zipfldr.dll
16/07/2016 14:24:56,HKLM\Software\Classes\Folder\ShellEx\PropertySheetHandlers,,,Explorer,System-wide,,,,,
16/07/2016 14:19:59,HKLM\Software\Classes\Folder\ShellEx\PropertySheetHandlers,BriefcasePage,enabled,Explorer,System-wide,Windows Briefcase,Microsoft Corporation,C:\Windows\system32\syncui.dll,10.0.14393.0,C:\Windows\system32\syncui.dll
16/07/2016 14:19:18,HKLM\Software\Classes\Folder\ShellEx\PropertySheetHandlers,Offline Files,enabled,Explorer,System-wide,Client Side Caching UI,Microsoft Corporation,C:\Windows\System32\cscui.dll,10.0.14393.0,C:\Windows\System32\cscui.dll
25/07/2026 00:02:57,HKLM\Software\Microsoft\Windows\CurrentVersion\Explorer\ShellIconOverlayIdentifiers,,,Explorer,System-wide,,,,,
16/07/2016 14:18:33,HKLM\Software\Microsoft\Windows\CurrentVersion\Explorer\ShellIconOverlayIdentifiers,EnhancedStorageShell,enabled,Explorer,System-wide,Windows Enhanced Storage Shell Extension DLL,Microsoft Corporation,C:\Windows\System32\EhStorShell.dll,10.0.14393.0,C:\Windows\System32\EhStorShell.dll
16/07/2016 14:19:18,HKLM\Software\Microsoft\Windows\CurrentVersion\Explorer\ShellIconOverlayIdentifiers,Offline Files,enabled,Explorer,System-wide,Client Side Caching UI,Microsoft Corporation,C:\Windows\System32\cscui.dll,10.0.14393.0,C:\Windows\System32\cscui.dll
25/07/2026 00:02:58,HKLM\SOFTWARE\Wow6432Node\Microsoft\Windows\CurrentVersion\Explorer\ShellServiceObjects,,,Explorer,System-wide,,,,,
16/07/2016 14:19:11,HKLM\SOFTWARE\Wow6432Node\Microsoft\Windows\CurrentVersion\Explorer\ShellServiceObjects,Bluetooth Authentication Agent SSO,enabled,Explorer,System-wide,Bluetooth Control Panel Applet,Microsoft Corporation,C:\Windows\Syswow64\bthprops.cpl,10.0.14393.0,C:\Windows\System32\bthprops.cpl
16/07/2016 14:19:11,HKLM\SOFTWARE\Wow6432Node\Microsoft\Windows\CurrentVersion\Explorer\ShellServiceObjects,HomeGroup SSO,enabled,Explorer,System-wide,HomeGroup Control Panel,Microsoft Corporation,C:\Windows\Syswow64\hgcpl.dll,10.0.14393.0,C:\Windows\System32\hgcpl.dll
16/07/2016 14:19:03,HKLM\SOFTWARE\Wow6432Node\Microsoft\Windows\CurrentVersion\Explorer\ShellServiceObjects,Library Group Policy Shell Service Object,enabled,Explorer,System-wide,Microsoft WinRT Storage API,Microsoft Corporation,C:\Windows\Syswow64\windows.storage.dll,10.0.14393.0,C:\Windows\system32\windows.storage.dll
16/07/2016 14:19:09,HKLM\SOFTWARE\Wow6432Node\Microsoft\Windows\CurrentVersion\Explorer\ShellServiceObjects,Microsoft VolumeControlService Class,enabled,Explorer,System-wide,SCA Volume,Microsoft Corporation,C:\Windows\Syswow64\SndVolSSO.dll,10.0.14393.0,C:\Windows\System32\SndVolSSO.dll
16/07/2016 14:19:08,HKLM\SOFTWARE\Wow6432Node\Microsoft\Windows\CurrentVersion\Explorer\ShellServiceObjects,OneDrive network states cache SSO,enabled,Explorer,System-wide,Windows Shell Common Dll,Microsoft Corporation,C:\Windows\Syswow64\shell32.dll,10.0.14393.0,C:\Windows\system32\shell32.dll
16/07/2016 14:19:08,HKLM\SOFTWARE\Wow6432Node\Microsoft\Windows\CurrentVersion\Explorer\ShellServiceObjects,PostBootReminder object,enabled,Explorer,System-wide,Windows Shell Common Dll,Microsoft Corporation,C:\Windows\Syswow64\shell32.dll,10.0.14393.0,C:\Windows\system32\shell32.dll
16/07/2016 14:19:08,HKLM\SOFTWARE\Wow6432Node\Microsoft\Windows\CurrentVersion\Explorer\ShellServiceObjects,Published Items Shell Service Object,enabled,Explorer,System-wide,Windows Shell Common Dll,Microsoft Corporation,C:\Windows\Syswow64\shell32.dll,10.0.14393.0,C:\Windows\system32\shell32.dll
16/07/2016 14:19:06,HKLM\SOFTWARE\Wow6432Node\Microsoft\Windows\CurrentVersion\Explorer\ShellServiceObjects,Security and Maintenance Shell Service Object,enabled,Explorer,System-wide,Security and Maintenance,Microsoft Corporation,C:\Windows\Syswow64\Actioncenter.dll,10.0.14393.0,C:\Windows\System32\Actioncenter.dll
16/07/2016 14:19:08,HKLM\SOFTWARE\Wow6432Node\Microsoft\Windows\CurrentVersion\Explorer\ShellServiceObjects,Setting Sync Monitor Shell Service Object,enabled,Explorer,System-wide,Setting Synchronization Change Monitor,Microsoft Corporation,C:\Windows\Syswow64\SettingMonitor.dll,10.0.14393.0,C:\Windows\system32\SettingMonitor.dll
16/07/2016 14:19:08,HKLM\SOFTWARE\Wow6432Node\Microsoft\Windows\CurrentVersion\Explorer\ShellServiceObjects,Setting Sync WLS Notifier Shell Service Object,enabled,Explorer,System-wide,Setting Synchronization Change Monitor,Microsoft Corporation,C:\Windows\Syswow64\SettingMonitor.dll,10.0.14393.0,C:\Windows\system32\SettingMonitor.dll
16/07/2016 14:19:08,HKLM\SOFTWARE\Wow6432Node\Microsoft\Windows\CurrentVersion\Explorer\ShellServiceObjects,ShellFolder for CD Burning,enabled,Explorer,System-wide,Windows Shell Common Dll,Microsoft Corporation,C:\Windows\Syswow64\shell32.dll,10.0.14393.0,C:\Windows\system32\shell32.dll
16/07/2016 14:20:00,HKLM\SOFTWARE\Wow6432Node\Microsoft\Windows\CurrentVersion\Explorer\ShellServiceObjects,Sync Center Shell Service Object (Internal),enabled,Explorer,System-wide,Microsoft Sync Center,Microsoft Corporation,C:\Windows\Syswow64\SyncCenter.dll,10.0.14393.0,C:\Windows\System32\SyncCenter.dll
16/07/2016 14:19:11,HKLM\SOFTWARE\Wow6432Node\Microsoft\Windows\CurrentVersion\Explorer\ShellServiceObjects,UnexpectedShutdownReason,enabled,Explorer,System-wide,Systray shell service object,Microsoft Corporation,C:\Windows\Syswow64\stobject.dll,10.0.14393.0,C:\Windows\system32\stobject.dll
16/07/2016 14:19:06,HKLM\SOFTWARE\Wow6432Node\Microsoft\Windows\CurrentVersion\Explorer\ShellServiceObjects,User Account Control Check Service,enabled,Explorer,System-wide,Security and Maintenance Providers,Microsoft Corporation,C:\Windows\Syswow64\hcproviders.dll,10.0.14393.0,C:\Windows\System32\hcproviders.dll
16/07/2016 14:19:06,HKLM\SOFTWARE\Wow6432Node\Microsoft\Windows\CurrentVersion\Explorer\ShellServiceObjects,WebCheck,enabled,Explorer,System-wide,Shell Doc Object and Control Library,Microsoft Corporation,C:\Windows\Syswow64\shdocvw.dll,10.0.14393.0,C:\Windows\System32\shdocvw.dll
16/07/2016 14:20:01,HKLM\SOFTWARE\Wow6432Node\Microsoft\Windows\CurrentVersion\Explorer\ShellServiceObjects,Windows Search Shell Service Object,enabled,Explorer,System-wide,Indexing Options,Microsoft Corporation,C:\Windows\Syswow64\srchadmin.dll,7.0.14393.0,C:\Windows\System32\srchadmin.dll
16/07/2016 14:20:10,HKLM\SOFTWARE\Wow6432Node\Microsoft\Windows\CurrentVersion\Explorer\ShellServiceObjects,WPDShServiceObj Class,enabled,Explorer,System-wide,Windows Portable Device Shell Service Object,Microsoft Corporation,C:\Windows\Syswow64\wpdshserviceobj.dll,10.0.14393.0,C:\Windows\system32\wpdshserviceobj.dll
,Task Scheduler,,,Scheduled Tasks,System-wide,,,,,
16/07/2016 14:18:56,Task Scheduler,\CreateExplorerShellUnelevatedTask,enabled,Scheduled Tasks,System-wide,Windows Explorer,Microsoft Corporation,C:\Windows\explorer.exe,10.0.14393.0,C:\Windows\explorer.exe /NOUACCHECK
16/07/2016 14:18:08,Task Scheduler,\Microsoft\Windows\.NET Framework\.NET Framework NGEN v4.0.30319,enabled,Scheduled Tasks,System-wide,Microsoft .NET Runtime Execution Engine,Microsoft Corporation,C:\Windows\System32\mscoree.dll,10.0.14393.0,C:\Windows\System32\mscoree.dll /RuntimeWide
16/07/2016 14:18:08,Task Scheduler,\Microsoft\Windows\.NET Framework\.NET Framework NGEN v4.0.30319 64,enabled,Scheduled Tasks,System-wide,Microsoft .NET Runtime Execution Engine,Microsoft Corporation,C:\Windows\System32\mscoree.dll,10.0.14393.0,C:\Windows\System32\mscoree.dll /RuntimeWide
16/07/2016 14:18:08,Task Scheduler,\Microsoft\Windows\.NET Framework\.NET Framework NGEN v4.0.30319 64 Critical,disabled,Scheduled Tasks,System-wide,Microsoft .NET Runtime Execution Engine,Microsoft Corporation,C:\Windows\System32\mscoree.dll,10.0.14393.0,C:\Windows\System32\mscoree.dll /RuntimeWide
16/07/2016 14:18:08,Task Scheduler,\Microsoft\Windows\.NET Framework\.NET Framework NGEN v4.0.30319 Critical,disabled,Scheduled Tasks,System-wide,Microsoft .NET Runtime Execution Engine,Microsoft Corporation,C:\Windows\System32\mscoree.dll,10.0.14393.0,C:\Windows\System32\mscoree.dll /RuntimeWide
16/07/2016 14:19:28,Task Scheduler,\Microsoft\Windows\Active Directory Rights Management Services Client\AD RMS Rights Policy Template Management (Automated),disabled,Scheduled Tasks,System-wide,Windows Rights Management client,Microsoft Corporation,C:\Windows\system32\msdrm.dll,10.0.14393.0,C:\Windows\system32\msdrm.dll
16/07/2016 14:19:28,Task Scheduler,\Microsoft\Windows\Active Directory Rights Management Services Client\AD RMS Rights Policy Template Management (Manual),enabled,Scheduled Tasks,System-wide,Windows Rights Management client,Microsoft Corporation,C:\Windows\system32\msdrm.dll,10.0.14393.0,C:\Windows\system32\msdrm.dll
16/07/2016 14:18:54,Task Scheduler,\Microsoft\Windows\AppID\EDP Policy Manager,enabled,Scheduled Tasks,System-wide,AppLockerCSP,Microsoft Corporation,C:\Windows\System32\AppLockerCsp.dll,10.0.14393.0,C:\Windows\System32\AppLockerCsp.dll EdpPolicyManager
16/07/2016 14:18:35,Task Scheduler,\Microsoft\Windows\AppID\PolicyConverter,disabled,Scheduled Tasks,System-wide,Converts the software restriction policies policy from XML into binary format.,Microsoft Corporation,C:\Windows\system32\appidpolicyconverter.exe,10.0.14393.0,C:\Windows\system32\appidpolicyconverter.exe
16/07/2016 14:18:34,Task Scheduler,\Microsoft\Windows\AppID\SmartScreenSpecific,enabled,Scheduled Tasks,System-wide,AppRepSync Task,Microsoft Corporation,C:\Windows\system32\apprepsync.dll,10.0.14393.0,C:\Windows\system32\apprepsync.dll U
16/07/2016 14:18:35,Task Scheduler,\Microsoft\Windows\AppID\VerifiedPublisherCertStoreCheck,disabled,Scheduled Tasks,System-wide,Inspects the AppID certificate cache for invalid or revoked certificates.,Microsoft Corporation,C:\Windows\system32\appidcertstorecheck.exe,10.0.14393.0,C:\Windows\system32\appidcertstorecheck.exe
16/07/2016 14:18:31,Task Scheduler,\Microsoft\Windows\Application Experience\Microsoft Compatibility Appraiser,enabled,Scheduled Tasks,System-wide,Collects program telemetry information if opted-in to the Microsoft Customer Experience Improvement Program.,Microsoft Corporation,C:\Windows\system32\compattelrunner.exe,10.0.14393.0,C:\Windows\system32\compattelrunner.exe
16/07/2016 14:18:31,Task Scheduler,\Microsoft\Windows\Application Experience\ProgramDataUpdater,enabled,Scheduled Tasks,System-wide,Collects program telemetry information if opted-in to the Microsoft Customer Experience Improvement Program,Microsoft Corporation,C:\Windows\system32\compattelrunner.exe,10.0.14393.0,C:\Windows\system32\compattelrunner.exe -maintenance
16/07/2016 14:18:56,Task Scheduler,\Microsoft\Windows\Application Experience\StartupAppTask,enabled,Scheduled Tasks,System-wide,Scans startup entries and raises notification to the user if there are too many startup entries.,Microsoft Corporation,C:\Windows\system32\Startupscan.dll,10.0.14393.0,"%windir%\system32\rundll32.exe Startupscan.dll,SusRunTask"
16/07/2016 14:18:23,Task Scheduler,\Microsoft\Windows\ApplicationData\appuriverifierdaily,enabled,Scheduled Tasks,System-wide,Verifies AppUriHandler host registrations.,Microsoft Corporation,C:\Windows\system32\AppHostRegistrationVerifier.exe,10.0.14393.0,C:\Windows\system32\AppHostRegistrationVerifier.exe
16/07/2016 14:18:23,Task Scheduler,\Microsoft\Windows\ApplicationData\appuriverifierinstall,enabled,Scheduled Tasks,System-wide,Verifies AppUriHandler host registrations.,Microsoft Corporation,C:\Windows\system32\AppHostRegistrationVerifier.exe,10.0.14393.0,C:\Windows\system32\AppHostRegistrationVerifier.exe
16/07/2016 14:18:23,Task Scheduler,\Microsoft\Windows\ApplicationData\CleanupTemporaryState,enabled,Scheduled Tasks,System-wide,Cleans up each package's unused temporary files.,Microsoft Corporation,C:\Windows\system32\Windows.Storage.ApplicationData.dll,10.0.14393.0,"%windir%\system32\rundll32.exe Windows.Storage.ApplicationData.dll,CleanupTemporaryState"
16/07/2016 14:18:21,Task Scheduler,\Microsoft\Windows\ApplicationData\DsSvcCleanup,enabled,Scheduled Tasks,System-wide,Performs maintenance for the Data Sharing Service.,Microsoft Corporation,C:\Windows\system32\dstokenclean.exe,10.0.14393.0,C:\Windows\system32\dstokenclean.exe
16/07/2016 14:18:24,Task Scheduler,\Microsoft\Windows\AppxDeploymentClient\Pre-staged app cleanup,disabled,Scheduled Tasks,System-wide,AppX Deployment Client DLL,Microsoft Corporation,C:\Windows\system32\AppxDeploymentClient.dll,10.0.14393.0,"%windir%\system32\rundll32.exe %windir%\system32\AppxDeploymentClient.dll,AppxPreStageCleanupRunTask"
16/07/2016 14:18:30,Task Scheduler,\Microsoft\Windows\Autochk\Proxy,enabled,Scheduled Tasks,System-wide,This task collects and uploads autochk SQM data if opted-in to the Microsoft Customer Experience Improvement Program.,Microsoft Corporation,C:\Windows\system32\acproxy.dll,10.0.14393.0,"%windir%\system32\rundll32.exe /d acproxy.dll,PerformAutochkOperations"
16/07/2016 14:18:34,Task Scheduler,\Microsoft\Windows\Bluetooth\UninstallDeviceTask,enabled,Scheduled Tasks,System-wide,Uninstalls the PnP device associated with the specified Bluetooth service ID,Microsoft Corporation,C:\Windows\system32\BthUdTask.exe,10.0.14393.0,C:\Windows\system32\BthUdTask.exe $(Arg0)
16/07/2016 14:18:54,Task Scheduler,\Microsoft\Windows\CertificateServicesClient\AikCertEnrollTask,enabled,Scheduled Tasks,System-wide,Microsoft Passport Tasks,Microsoft Corporation,C:\Windows\system32\ngctasks.dll,10.0.14393.0,C:\Windows\system32\ngctasks.dll AIKCertEnroll
16/07/2016 14:18:54,Task Scheduler,\Microsoft\Windows\CertificateServicesClient\CryptoPolicyTask,enabled,Scheduled Tasks,System-wide,Microsoft Passport Tasks,Microsoft Corporation,C:\Windows\system32\ngctasks.dll,10.0.14393.0,C:\Windows\system32\ngctasks.dll CryptoPolicy
16/07/2016 14:18:54,Task Scheduler,\Microsoft\Windows\CertificateServicesClient\KeyPreGenTask,enabled,Scheduled Tasks,System-wide,Microsoft Passport Tasks,Microsoft Corporation,C:\Windows\system32\ngctasks.dll,10.0.14393.0,C:\Windows\system32\ngctasks.dll NGCKeyPregen
16/07/2016 14:18:34,Task Scheduler,\Microsoft\Windows\CertificateServicesClient\SystemTask,enabled,Scheduled Tasks,System-wide,DIMS Job DLL,Microsoft Corporation,C:\Windows\system32\dimsjob.dll,10.0.14393.0,C:\Windows\system32\dimsjob.dll SYSTEM
